Conversion Block Name                                                           	Avg Time(ms)	Avg User(ms)	Avg Sys(ms)	Total Ctx Sw
YUV422P to BGRA - FR - NON-SSE - avg resampling                                 	 15.434102	 15.391880	  0.050040	         0
YUV422P to BGRA - bt.601 - NON-SSE - avg resampling                             	 15.508312	 15.460600	  0.056570	         0
YUV422P to BGRA - bt.709 - NON-SSE - avg resampling                             	 15.308534	 15.268220	  0.048880	         1

YUV422P to RGB24 - FR - SSE2/SSSE3 - fast resampling                            	  1.450649	  1.437240	  0.023030	         0
YUV422P to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.759874	  1.744820	  0.024420	         0
YUV422P to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.759053	  1.744290	  0.024340	         0
YUV422P to RGB24 - FR - SSE2/SSSE3 - avg resampling                             	  1.901224	  1.885810	  0.024830	         0
YUV422P to RGB24 - bt.601 - SSE2/SSSE3 - avg resampling                         	  2.311547	  2.295180	  0.025740	         0
YUV422P to RGB24 - bt.709 - SSE2/SSSE3 - avg resampling                         	  2.368146	  2.352890	  0.024950	         0
YUV422P to RGB24 - FR - SSE2 - fast resampling                                  	  3.621479	  3.603770	  0.027010	         0
YUV422P to RGB24 - bt.601 - SSE2 - fast resampling                              	  3.601798	  3.583150	  0.027820	         0
YUV422P to RGB24 - bt.709 - SSE2 - fast resampling                              	  3.605067	  3.585820	  0.028650	         0
YUV422P to RGB24 - FR - SSE2 - avg resampling                                   	  3.902937	  3.885810	  0.026330	         0
YUV422P to RGB24 - bt.601 - SSE2 - avg resampling                               	  4.127760	  4.108140	  0.028820	         0
YUV422P to RGB24 - bt.709 - SSE2 - avg resampling                               	  4.131405	  4.112460	  0.028170	         0
YUV422P to RGB24 - FR - NON-SSE - fast resampling                               	 13.497474	 13.463200	  0.043180	         0
YUV422P to RGB24 - bt.601 - NON-SSE - fast resampling                           	 15.273969	 15.238000	  0.044480	         0
YUV422P to RGB24 - bt.709 - NON-SSE - fast resampling                           	 15.177742	 15.141480	  0.045060	         0
YUV422P to RGB24 - FR - NON-SSE - avg resampling                                	 14.581446	 14.543040	  0.047050	         0
YUV422P to RGB24 - bt.601 - NON-SSE - avg resampling                            	 14.534748	 14.498000	  0.045580	         0
YUV422P to RGB24 - bt.709 - NON-SSE - avg resampling                            	 14.518508	 14.487310	  0.039880	         0

YUV422P to BGR24 - FR - SSE2/SSSE3 - fast resampling                            	  1.448579	  1.433570	  0.024490	         0
YUV422P to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.760584	  1.747490	  0.022650	         0
YUV422P to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.758951	  1.744850	  0.023970	         0
YUV422P to BGR24 - FR - SSE2/SSSE3 - avg resampling                             	  1.905711	  1.889650	  0.025650	         0
YUV422P to BGR24 - bt.601 - SSE2/SSSE3 - avg resampling                         	  2.295300	  2.279300	  0.025450	         0
YUV422P to BGR24 - bt.709 - SSE2/SSSE3 - avg resampling                         	  2.291571	  2.276960	  0.024100	         0
YUV422P to BGR24 - FR - SSE2 - fast resampling                                  	  3.556158	  3.537950	  0.027590	         0
YUV422P to BGR24 - bt.601 - SSE2 - fast resampling                              	  3.550597	  3.532730	  0.027160	         0
YUV422P to BGR24 - bt.709 - SSE2 - fast resampling                              	  3.553223	  3.534420	  0.028180	         0
YUV422P to BGR24 - FR - SSE2 - avg resampling                                   	  3.949454	  3.928480	  0.030170	         0
YUV422P to BGR24 - bt.601 - SSE2 - avg resampling                               	  4.094262	  4.071730	  0.031710	         0
YUV422P to BGR24 - bt.709 - SSE2 - avg resampling                               	  4.100575	  4.080140	  0.029800	         0
YUV422P to BGR24 - FR - NON-SSE - fast resampling                               	 14.566390	 14.530270	  0.044720	         0
YUV422P to BGR24 - bt.601 - NON-SSE - fast resampling                           	 15.324896	 15.288550	  0.044810	         0
YUV422P to BGR24 - bt.709 - NON-SSE - fast resampling                           	 15.315615	 15.278880	  0.045240	         0
YUV422P to BGR24 - FR - NON-SSE - avg resampling                                	 13.831998	 13.795360	  0.045020	         0
YUV422P to BGR24 - bt.601 - NON-SSE - avg resampling                            	 13.823318	 13.789090	  0.042890	         0
YUV422P to BGR24 - bt.709 - NON-SSE - avg resampling                            	 13.822057	 13.790440	  0.040090	         0

YUV422P to YUYV - FR - SSE2 - no resampling                                     	  0.852873	  0.841190	  0.020690	         0
YUV422P to YUYV - FR - NON-SSE - no resampling                                  	  1.800884	  1.787760	  0.021890	         0

YUV422P to UYVY - FR - SSE2 - no resampling                                     	  0.863844	  0.851480	  0.021130	         0
YUV422P to UYVY - FR - NON-SSE - no resampling                                  	  1.800538	  1.787110	  0.022290	         0

YUV420P to ARGB - FR - SSE2/SSSE3 - fast resampling                             	  1.558012	  1.543020	  0.024710	         0
YUV420P to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                         	  1.601279	  1.586510	  0.024370	         0
YUV420P to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                         	  1.603693	  1.590100	  0.023130	         0
YUV420P to ARGB - FR - SSE2 - fast resampling                                   	  1.573215	  1.557210	  0.025610	         0
YUV420P to ARGB - bt.601 - SSE2 - fast resampling                               	  1.607376	  1.591600	  0.025280	         0
YUV420P to ARGB - bt.709 - SSE2 - fast resampling                               	  1.608547	  1.593880	  0.024250	         0
YUV420P to ARGB - FR - NON-SSE - fast resampling                                	 10.397119	 10.366720	  0.039300	         0
YUV420P to ARGB - bt.601 - NON-SSE - fast resampling                            	 10.684967	 10.652990	  0.040600	         0
YUV420P to ARGB - bt.709 - NON-SSE - fast resampling                            	 10.679087	 10.648590	  0.039110	         0

YUV420P to BGRA - FR - SSE2/SSSE3 - fast resampling                             	  1.555815	  1.540760	  0.024610	         0
YUV420P to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                         	  1.604726	  1.589640	  0.024590	         0
YUV420P to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                         	  1.609243	  1.594050	  0.024700	         0
YUV420P to BGRA - FR - SSE2 - fast resampling                                   	  1.581435	  1.565700	  0.025280	         0
YUV420P to BGRA - bt.601 - SSE2 - fast resampling                               	  1.596845	  1.582120	  0.024370	         0
YUV420P to BGRA - bt.709 - SSE2 - fast resampling                               	  1.602274	  1.586600	  0.025330	         0
YUV420P to BGRA - FR - NON-SSE - fast resampling                                	 10.882955	 10.851830	  0.039940	         0
YUV420P to BGRA - bt.601 - NON-SSE - fast resampling                            	 10.714999	 10.687610	  0.036090	         0
YUV420P to BGRA - bt.709 - NON-SSE - fast resampling                            	 10.728734	 10.697370	  0.040060	         0

YUV420P to RGB24 - FR - SSE2/SSSE3 - fast resampling                            	  1.335466	  1.321740	  0.022860	         0
YUV420P to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.543704	  1.528780	  0.024050	         0
YUV420P to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.541522	  1.527040	  0.023650	         0
YUV420P to RGB24 - FR - SSE2 - fast resampling                                  	  3.297938	  3.281790	  0.025260	         0
YUV420P to RGB24 - bt.601 - SSE2 - fast resampling                              	  3.493543	  3.476910	  0.025530	         0
YUV420P to RGB24 - bt.709 - SSE2 - fast resampling                              	  3.495665	  3.477960	  0.026800	         0
YUV420P to RGB24 - FR - NON-SSE - fast resampling                               	 10.440136	 10.407200	  0.041130	         0
YUV420P to RGB24 - bt.601 - NON-SSE - fast resampling                           	 10.677782	 10.649280	  0.036850	         0
YUV420P to RGB24 - bt.709 - NON-SSE - fast resampling                           	 10.728981	 10.697960	  0.039520	         0

YUV420P to BGR24 - FR - SSE2/SSSE3 - fast resampling                            	  1.337085	  1.322530	  0.023710	         0
YUV420P to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.545925	  1.531520	  0.023700	         0
YUV420P to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.543720	  1.530040	  0.022780	         0
YUV420P to BGR24 - FR - SSE2 - fast resampling                                  	  3.225411	  3.209020	  0.025370	         0
YUV420P to BGR24 - bt.601 - SSE2 - fast resampling                              	  3.375585	  3.358040	  0.026450	         0
YUV420P to BGR24 - bt.709 - SSE2 - fast resampling                              	  3.380783	  3.363460	  0.026380	         0
YUV420P to BGR24 - FR - NON-SSE - fast resampling                               	 10.993158	 10.963070	  0.038430	         0
YUV420P to BGR24 - bt.601 - NON-SSE - fast resampling                           	 11.014839	 10.983910	  0.039460	         0
YUV420P to BGR24 - bt.709 - NON-SSE - fast resampling                           	 11.003132	 10.970660	  0.040630	         0

v210 to ARGB - Fr - SSE2/SSSE3/SSE41 - fast resampling                          	  2.259551	  2.242560	  0.026560	         0
v210 to ARGB - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                      	  2.456521	  2.437800	  0.028140	         0
v210 to ARGB - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                      	  2.447527	  2.431110	  0.026120	         0
v210 to ARGB - FR - SSE2/SSSE3/SSE41 - avg resampling                           	  2.811037	  2.794540	  0.026270	         0
v210 to ARGB - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                       	  2.939140	  2.920450	  0.028370	         0
v210 to ARGB - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                       	  2.934176	  2.916100	  0.027640	         0
v210 to ARGB - FR - SSE2/SSSE3 - fast resampling                                	  2.124755	  2.108580	  0.025790	         0
v210 to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                            	  2.385396	  2.369570	  0.025520	         0
v210 to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                            	  2.378938	  2.361830	  0.026550	         0
v210 to ARGB - FR - SSE2/SSSE3 - avg resampling                                 	  2.783459	  2.765480	  0.027390	         0
v210 to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.886829	  2.868840	  0.027540	         0
v210 to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.890503	  2.873640	  0.026550	         0
v210 to ARGB - FR - NON-SSE - fast resampling                                   	  8.784927	  8.754070	  0.039910	         0
v210 to ARGB - bt.601 - NON-SSE - fast resampling                               	  8.762543	  8.735000	  0.036710	         0
v210 to ARGB - bt.709 - NON-SSE - fast resampling                               	  8.759703	  8.734010	  0.034930	         0
v210 to ARGB - FR - NON-SSE - avg resampling                                    	 10.962930	 10.930440	  0.041750	         0
v210 to ARGB - bt.601 - NON-SSE - avg resampling                                	 11.067928	 11.032280	  0.044430	         0
v210 to ARGB - bt.709 - NON-SSE - avg resampling                                	 11.057251	 11.022920	  0.043600	         0

v210 to BGRA - Fr - SSE2/SSSE3/SSE41 - fast resampling                          	  2.257088	  2.240200	  0.026410	         0
v210 to BGRA - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                      	  2.467593	  2.450120	  0.027360	         0
v210 to BGRA - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                      	  2.465346	  2.449480	  0.025460	         0
v210 to BGRA - FR - SSE2/SSSE3/SSE41 - avg resampling                           	  2.798652	  2.781000	  0.027220	         0
v210 to BGRA - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                       	  2.956594	  2.936660	  0.029580	         0
v210 to BGRA - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                       	  3.029320	  3.011240	  0.027700	         0
v210 to BGRA - FR - SSE2/SSSE3 - fast resampling                                	  2.111649	  2.094450	  0.027050	         0
v210 to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                            	  2.368614	  2.350980	  0.027370	         0
v210 to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                            	  2.498479	  2.481950	  0.026380	         0
v210 to BGRA - FR - SSE2/SSSE3 - avg resampling                                 	  2.797490	  2.780960	  0.026500	         0
v210 to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.881503	  2.865180	  0.026130	         0
v210 to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                             	  3.062944	  3.044540	  0.027860	         0
v210 to BGRA - FR - NON-SSE - fast resampling                                   	  9.436348	  9.406930	  0.038590	         0
v210 to BGRA - bt.601 - NON-SSE - fast resampling                               	  9.310913	  9.280720	  0.039330	         0
v210 to BGRA - bt.709 - NON-SSE - fast resampling                               	  9.312646	  9.285320	  0.036410	         0
v210 to BGRA - FR - NON-SSE - avg resampling                                    	 11.324871	 11.289720	  0.044180	         0
v210 to BGRA - bt.601 - NON-SSE - avg resampling                                	 11.729382	 11.692440	  0.045960	         0
v210 to BGRA - bt.709 - NON-SSE - avg resampling                                	 11.728729	 11.694010	  0.043550	         0

v210 to RGB24 - Fr - SSE2/SSSE3/SSE41 - fast resampling                         	  2.365725	  2.350560	  0.024570	         0
v210 to RGB24 - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.658423	  2.641230	  0.026390	         0
v210 to RGB24 - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.626293	  2.609710	  0.026100	         0
v210 to RGB24 - FR - SSE2/SSSE3/SSE41 - avg resampling                          	  2.984798	  2.966690	  0.027600	         0
v210 to RGB24 - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                      	  3.070974	  3.051690	  0.028620	         0
v210 to RGB24 - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                      	  3.062911	  3.046830	  0.025530	         0
v210 to RGB24 - FR - SSE2/SSSE3 - fast resampling                               	  2.283808	  2.266910	  0.026320	         0
v210 to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  2.531847	  2.513910	  0.027330	         0
v210 to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  2.524282	  2.507660	  0.026100	         0
v210 to RGB24 - FR - SSE2/SSSE3 - avg resampling                                	  3.039667	  3.023240	  0.025700	         0
v210 to RGB24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  3.192331	  3.173970	  0.027650	         0
v210 to RGB24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  3.190195	  3.171830	  0.027560	         0
v210 to RGB24 - FR - NON-SSE - fast resampling                                  	  9.129245	  9.102170	  0.035920	         0
v210 to RGB24 - bt.601 - NON-SSE - fast resampling                              	  9.199032	  9.173280	  0.034680	         0
v210 to RGB24 - bt.709 - NON-SSE - fast resampling                              	  9.190745	  9.162680	  0.037250	         0
v210 to RGB24 - FR - NON-SSE - avg resampling                                   	 10.980941	 10.945740	  0.043930	         0
v210 to RGB24 - bt.601 - NON-SSE - avg resampling                               	 11.536393	 11.503210	  0.041830	         0
v210 to RGB24 - bt.709 - NON-SSE - avg resampling                               	 11.531000	 11.499160	  0.040610	         0

v210 to BGR24 - Fr - SSE2/SSSE3/SSE41 - fast resampling                         	  2.365620	  2.349950	  0.025280	         0
v210 to BGR24 - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.622088	  2.605440	  0.025990	         0
v210 to BGR24 - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.629236	  2.611310	  0.027220	         0
v210 to BGR24 - FR - SSE2/SSSE3/SSE41 - avg resampling                          	  2.984336	  2.966660	  0.026930	         0
v210 to BGR24 - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                      	  3.088944	  3.071100	  0.027310	         0
v210 to BGR24 - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                      	  3.089035	  3.070880	  0.027450	         0
v210 to BGR24 - FR - SSE2/SSSE3 - fast resampling                               	  2.273146	  2.258190	  0.024450	         0
v210 to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  2.529351	  2.512540	  0.026110	         0
v210 to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  2.532843	  2.515350	  0.026670	         0
v210 to BGR24 - FR - SSE2/SSSE3 - avg resampling                                	  3.039729	  3.022860	  0.026570	         0
v210 to BGR24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  3.098492	  3.081240	  0.026930	         0
v210 to BGR24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  3.099578	  3.081000	  0.028090	         0
v210 to BGR24 - FR - NON-SSE - fast resampling                                  	  9.168298	  9.141220	  0.035960	         0
v210 to BGR24 - bt.601 - NON-SSE - fast resampling                              	  9.275495	  9.247140	  0.037290	         0
v210 to BGR24 - bt.709 - NON-SSE - fast resampling                              	  9.265423	  9.236100	  0.038210	         0
v210 to BGR24 - FR - NON-SSE - avg resampling                                   	 11.068521	 11.037550	  0.039730	         0
v210 to BGR24 - bt.601 - NON-SSE - avg resampling                               	 11.317681	 11.285030	  0.041270	         0
v210 to BGR24 - bt.709 - NON-SSE - avg resampling                               	 11.312670	 11.280260	  0.041050	         0

v210 to YUYV - FR - SSE2/SSSE3/SSE41 - no resampling                            	  1.467535	  1.453400	  0.023360	         0
v210 to YUYV - FR - SSE2/SSSE3 - no resampling                                  	  1.405732	  1.390680	  0.024250	         0
v210 to YUYV - FR - NON-SSE - no resampling                                     	  2.257502	  2.243500	  0.023200	         0

v210 to UYVY - FR - SSE2/SSSE3/SSE41 - no resampling                            	  1.467616	  1.453440	  0.023370	         0
v210 to UYVY - FR - SSE2/SSSE3 - no resampling                                  	  1.411174	  1.397460	  0.022850	         0
v210 to UYVY - FR - NON-SSE - no resampling                                     	  2.370156	  2.354910	  0.024550	         0
