Conversion Block Name                                                           	Avg Time(ms)	Avg User(ms)	Avg Sys(ms)	Total Ctx Sw
BGR24 to YUYV - FR - NON-SSE - fast resampling                                  	 10.860501	  0.000000	  0.000000	         0
BGR24 to YUYV - bt.601 - NON-SSE - fast resampling                              	 11.184416	  0.000000	  0.000000	         0
BGR24 to YUYV - bt.709 - NON-SSE - fast resampling                              	 11.158780	  0.000000	  0.000000	         0
BGR24 to YUYV - FR - NON-SSE - avg resampling                                   	 15.527371	  0.000000	  0.000000	         0
BGR24 to YUYV - bt.601 - NON-SSE - avg resampling                               	 14.534606	  0.000000	  0.000000	         0
BGR24 to YUYV - bt.709 - NON-SSE - avg resampling                               	 14.525328	  0.000000	  0.000000	         0

BGR24 to UYVY - FR - SSE2/SSSE3 - fast resampling                               	  1.560752	  0.000000	  0.000000	         0
BGR24 to UYVY - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.693355	  0.000000	  0.000000	         0
BGR24 to UYVY - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.706608	  0.000000	  0.000000	         0
BGR24 to UYVY - FR - SSE2/SSSE3 - avg resampling                                	  2.132897	  0.000000	  0.000000	         0
BGR24 to UYVY - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.273652	  0.000000	  0.000000	         0
BGR24 to UYVY - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.278823	  0.000000	  0.000000	         0
BGR24 to UYVY - FR - SSE2 - fast resampling                                     	  3.671025	  0.000000	  0.000000	         0
BGR24 to UYVY - bt.601 - SSE2 - fast resampling                                 	  3.690170	  0.000000	  0.000000	         0
BGR24 to UYVY - bt.709 - SSE2 - fast resampling                                 	  3.658800	  0.000000	  0.000000	         0
BGR24 to UYVY - FR - SSE2 - avg resampling                                      	  4.191484	  0.000000	  0.000000	         0
BGR24 to UYVY - bt.601 - SSE2 - avg resampling                                  	  4.217757	  0.000000	  0.000000	         0
BGR24 to UYVY - bt.709 - SSE2 - avg resampling                                  	  4.211412	  0.000000	  0.000000	         0
BGR24 to UYVY - FR - NON-SSE - fast resampling                                  	 11.156307	  0.000000	  0.000000	         0
BGR24 to UYVY - bt.601 - NON-SSE - fast resampling                              	 11.476813	  0.000000	  0.000000	         0
BGR24 to UYVY - bt.709 - NON-SSE - fast resampling                              	 11.468717	  0.000000	  0.000000	         0
BGR24 to UYVY - FR - NON-SSE - avg resampling                                   	 15.680889	  0.000000	  0.000000	         0
BGR24 to UYVY - bt.601 - NON-SSE - avg resampling                               	 15.337457	  0.000000	  0.000000	         0
BGR24 to UYVY - bt.709 - NON-SSE - avg resampling                               	 15.269680	  0.000000	  0.000000	         0

BGR24 to YUV422P - FR - SSE2/SSSE3 - fast resampling                            	  1.727403	  0.000000	  0.000000	         0
BGR24 to YUV422P - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.824774	  0.000000	  0.000000	         0
BGR24 to YUV422P - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.809395	  0.000000	  0.000000	         0
BGR24 to YUV422P - FR - SSE2/SSSE3 - avg resampling                             	  2.319516	  0.000000	  0.000000	         0
BGR24 to YUV422P - bt.601 - SSE2/SSSE3 - avg resampling                         	  2.365979	  0.000000	  0.000000	         0
BGR24 to YUV422P - bt.709 - SSE2/SSSE3 - avg resampling                         	  2.364231	  0.000000	  0.000000	         0
BGR24 to YUV422P - FR - SSE2 - fast resampling                                  	  3.472729	  0.000000	  0.000000	         0
BGR24 to YUV422P - bt.601 - SSE2 - fast resampling                              	  3.689552	  0.000000	  0.000000	         0
BGR24 to YUV422P - bt.709 - SSE2 - fast resampling                              	  3.703961	  0.000000	  0.000000	         0
BGR24 to YUV422P - FR - SSE2 - avg resampling                                   	  4.055279	  0.000000	  0.000000	         0
BGR24 to YUV422P - bt.601 - SSE2 - avg resampling                               	  4.095639	  0.000000	  0.000000	         0
BGR24 to YUV422P - bt.709 - SSE2 - avg resampling                               	  4.084543	  0.000000	  0.000000	         0
BGR24 to YUV422P - FR - NON-SSE - fast resampling                               	 12.493152	  0.000000	  0.000000	         0
BGR24 to YUV422P - bt.601 - NON-SSE - fast resampling                           	 12.641627	  0.000000	  0.000000	         0
BGR24 to YUV422P - bt.709 - NON-SSE - fast resampling                           	 12.690582	  0.000000	  0.000000	         0
BGR24 to YUV422P - FR - NON-SSE - avg resampling                                	 16.742064	  0.000000	  0.000000	         0
BGR24 to YUV422P - bt.601 - NON-SSE - avg resampling                            	 16.144180	  0.000000	  0.000000	         0
BGR24 to YUV422P - bt.709 - NON-SSE - avg resampling                            	 16.118405	  0.000000	  0.000000	         0

BGR24 to YUV420P - FR - SSE2/SSSE3 - fast resampling                            	  1.486640	  0.000000	  0.000000	         0
BGR24 to YUV420P - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.525954	  0.000000	  0.000000	         0
BGR24 to YUV420P - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.539244	  0.000000	  0.000000	         0
BGR24 to YUV420P - FR - SSE2 - fast resampling                                  	  3.230160	  0.000000	  0.000000	         0
BGR24 to YUV420P - bt.601 - SSE2 - fast resampling                              	  3.254670	  0.000000	  0.000000	         0
BGR24 to YUV420P - bt.709 - SSE2 - fast resampling                              	  3.254557	  0.000000	  0.000000	         0
BGR24 to YUV420P - FR - NON-SSE - fast resampling                               	 11.634724	  0.000000	  0.000000	         0
BGR24 to YUV420P - bt.601 - NON-SSE - fast resampling                           	 11.259972	  0.000000	  0.000000	         0
BGR24 to YUV420P - bt.709 - NON-SSE - fast resampling                           	 11.256856	  0.000000	  0.000000	         0

BGR24 to v210 - FR - SSE2/SSSE3/SSE41 - fast resampling                         	  2.812005	  0.000000	  0.000000	         0
BGR24 to v210 - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.834975	  0.000000	  0.000000	         0
BGR24 to v210 - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.834643	  0.000000	  0.000000	         0
BGR24 to v210 - FR - SSE2/SSSE3/SSE41 - avg resampling                          	  3.362924	  0.000000	  0.000000	         0
BGR24 to v210 - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                      	  3.451584	  0.000000	  0.000000	         0
BGR24 to v210 - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                      	  3.446892	  0.000000	  0.000000	         0
BGR24 to v210 - FR - SSE2/SSSE3 - fast resampling                               	  2.933462	  0.000000	  0.000000	         0
BGR24 to v210 - bt.601 - SSE2/SSSE3 - fast resampling                           	  2.983824	  0.000000	  0.000000	         0
BGR24 to v210 - bt.709 - SSE2/SSSE3 - fast resampling                           	  2.978331	  0.000000	  0.000000	         0
BGR24 to v210 - FR - SSE2/SSSE3 - avg resampling                                	  3.522879	  0.000000	  0.000000	         0
BGR24 to v210 - bt.601 - SSE2/SSSE3 - avg resampling                            	  3.587661	  0.000000	  0.000000	         0
BGR24 to v210 - bt.709 - SSE2/SSSE3 - avg resampling                            	  3.600695	  0.000000	  0.000000	         0
BGR24 to v210 - FR - NON-SSE - fast resampling                                  	 11.635635	  0.000000	  0.000000	         0
BGR24 to v210 - bt.601 - NON-SSE - fast resampling                              	 11.974613	  0.000000	  0.000000	         0
BGR24 to v210 - bt.709 - NON-SSE - fast resampling                              	 11.998929	  0.000000	  0.000000	         0
BGR24 to v210 - FR - NON-SSE - avg resampling                                   	 14.754896	  0.000000	  0.000000	         0
BGR24 to v210 - bt.601 - NON-SSE - avg resampling                               	 14.814109	  0.000000	  0.000000	         0
BGR24 to v210 - bt.709 - NON-SSE - avg resampling                               	 14.821339	  0.000000	  0.000000	         0

YUYV to ARGB - FR - SSE2/SSSE3 - fast resampling                                	  1.770718	  0.000000	  0.000000	         0
YUYV to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.748022	  0.000000	  0.000000	         0
YUYV to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.736944	  0.000000	  0.000000	         0
YUYV to ARGB - FR - SSE2/SSSE3 - avg resampling                                 	  1.950637	  0.000000	  0.000000	         0
YUYV to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.051189	  0.000000	  0.000000	         0
YUYV to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.064388	  0.000000	  0.000000	         0
YUYV to ARGB - FR - SSE2 - fast resampling                                      	  1.740645	  0.000000	  0.000000	         0
YUYV to ARGB - bt.601 - SSE2 - fast resampling                                  	  1.733711	  0.000000	  0.000000	         0
YUYV to ARGB - bt.709 - SSE2 - fast resampling                                  	  1.731466	  0.000000	  0.000000	         0
YUYV to ARGB - FR - SSE2 - avg resampling                                       	  1.998275	  0.000000	  0.000000	         0
YUYV to ARGB - bt.601 - SSE2 - avg resampling                                   	  2.070517	  0.000000	  0.000000	         0
YUYV to ARGB - bt.709 - SSE2 - avg resampling                                   	  2.068872	  0.000000	  0.000000	         0
YUYV to ARGB - FR - NON-SSE - fast resampling                                   	 13.334739	  0.000000	  0.000000	         0
YUYV to ARGB - bt.601 - NON-SSE - fast resampling                               	 13.901278	  0.000000	  0.000000	         0
YUYV to ARGB - bt.709 - NON-SSE - fast resampling                               	 14.708166	  0.000000	  0.000000	         0
YUYV to ARGB - FR - NON-SSE - avg resampling                                    	 17.341524	  0.000000	  0.000000	         0
YUYV to ARGB - bt.601 - NON-SSE - avg resampling                                	 19.802596	  0.000000	  0.000000	         0
YUYV to ARGB - bt.709 - NON-SSE - avg resampling                                	 18.384549	  0.000000	  0.000000	         0

YUYV to BGRA - FR - SSE2/SSSE3 - fast resampling                                	  1.659874	  0.000000	  0.000000	         0
YUYV to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.713959	  0.000000	  0.000000	         0
YUYV to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.697301	  0.000000	  0.000000	         0
YUYV to BGRA - FR - SSE2/SSSE3 - avg resampling                                 	  1.946852	  0.000000	  0.000000	         0
YUYV to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.070411	  0.000000	  0.000000	         0
YUYV to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.061393	  0.000000	  0.000000	         0
YUYV to BGRA - FR - SSE2 - fast resampling                                      	  1.725282	  0.000000	  0.000000	         0
YUYV to BGRA - bt.601 - SSE2 - fast resampling                                  	  1.750377	  0.000000	  0.000000	         0
YUYV to BGRA - bt.709 - SSE2 - fast resampling                                  	  1.744950	  0.000000	  0.000000	         0
YUYV to BGRA - FR - SSE2 - avg resampling                                       	  2.008712	  0.000000	  0.000000	         0
YUYV to BGRA - bt.601 - SSE2 - avg resampling                                   	  2.121296	  0.000000	  0.000000	         0
YUYV to BGRA - bt.709 - SSE2 - avg resampling                                   	  2.119274	  0.000000	  0.000000	         0
YUYV to BGRA - FR - NON-SSE - fast resampling                                   	 13.563846	  0.000000	  0.000000	         0
YUYV to BGRA - bt.601 - NON-SSE - fast resampling                               	 14.284924	  0.000000	  0.000000	         0
YUYV to BGRA - bt.709 - NON-SSE - fast resampling                               	 14.377014	  0.000000	  0.000000	         0
YUYV to BGRA - FR - NON-SSE - avg resampling                                    	 18.339244	  0.000000	  0.000000	         0
YUYV to BGRA - bt.601 - NON-SSE - avg resampling                                	 19.936673	  0.000000	  0.000000	         0
YUYV to BGRA - bt.709 - NON-SSE - avg resampling                                	 18.674964	  0.000000	  0.000000	         0

YUYV to RGB24 - FR - SSE2/SSSE3 - fast resampling                               	  1.362463	  0.000000	  0.000000	         0
YUYV to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.568688	  0.000000	  0.000000	         0
YUYV to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.562939	  0.000000	  0.000000	         0
YUYV to RGB24 - FR - SSE2/SSSE3 - avg resampling                                	  1.910072	  0.000000	  0.000000	         0
YUYV to RGB24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.128680	  0.000000	  0.000000	         0
YUYV to RGB24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.121238	  0.000000	  0.000000	         0
YUYV to RGB24 - FR - SSE2 - fast resampling                                     	  2.935528	  0.000000	  0.000000	         0
YUYV to RGB24 - bt.601 - SSE2 - fast resampling                                 	  3.011761	  0.000000	  0.000000	         0
YUYV to RGB24 - bt.709 - SSE2 - fast resampling                                 	  3.002731	  0.000000	  0.000000	         0
YUYV to RGB24 - FR - SSE2 - avg resampling                                      	  3.659326	  0.000000	  0.000000	         0
YUYV to RGB24 - bt.601 - SSE2 - avg resampling                                  	  3.707293	  0.000000	  0.000000	         0
YUYV to RGB24 - bt.709 - SSE2 - avg resampling                                  	  3.835245	  0.000000	  0.000000	         0
YUYV to RGB24 - FR - NON-SSE - fast resampling                                  	 14.188910	  0.000000	  0.000000	         0
YUYV to RGB24 - bt.601 - NON-SSE - fast resampling                              	 15.277626	  0.000000	  0.000000	         0
YUYV to RGB24 - bt.709 - NON-SSE - fast resampling                              	 15.919363	  0.000000	  0.000000	         0
YUYV to RGB24 - FR - NON-SSE - avg resampling                                   	 18.228138	  0.000000	  0.000000	         0
YUYV to RGB24 - bt.601 - NON-SSE - avg resampling                               	 19.093616	  0.000000	  0.000000	         0
YUYV to RGB24 - bt.709 - NON-SSE - avg resampling                               	 18.963668	  0.000000	  0.000000	         0

YUYV to BGR24 - FR - SSE2/SSSE3 - fast resampling                               	  1.384380	  0.000000	  0.000000	         0
YUYV to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.580961	  0.000000	  0.000000	         0
YUYV to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.569057	  0.000000	  0.000000	         0
YUYV to BGR24 - FR - SSE2/SSSE3 - avg resampling                                	  1.929473	  0.000000	  0.000000	         0
YUYV to BGR24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.145847	  0.000000	  0.000000	         0
YUYV to BGR24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.150349	  0.000000	  0.000000	         0
YUYV to BGR24 - FR - SSE2 - fast resampling                                     	  2.867399	  0.000000	  0.000000	         0
YUYV to BGR24 - bt.601 - SSE2 - fast resampling                                 	  3.019448	  0.000000	  0.000000	         0
YUYV to BGR24 - bt.709 - SSE2 - fast resampling                                 	  3.020472	  0.000000	  0.000000	         0
YUYV to BGR24 - FR - SSE2 - avg resampling                                      	  3.764176	  0.000000	  0.000000	         0
YUYV to BGR24 - bt.601 - SSE2 - avg resampling                                  	  3.734721	  0.000000	  0.000000	         0
YUYV to BGR24 - bt.709 - SSE2 - avg resampling                                  	  3.719588	  0.000000	  0.000000	         0
YUYV to BGR24 - FR - NON-SSE - fast resampling                                  	 15.542614	  0.000000	  0.000000	         0
YUYV to BGR24 - bt.601 - NON-SSE - fast resampling                              	 17.451205	  0.000000	  0.000000	         0
YUYV to BGR24 - bt.709 - NON-SSE - fast resampling                              	 16.502033	  0.000000	  0.000000	         0
YUYV to BGR24 - FR - NON-SSE - avg resampling                                   	 18.044506	  0.000000	  0.000000	         0
YUYV to BGR24 - bt.601 - NON-SSE - avg resampling                               	 21.224264	  0.000000	  0.000000	         0
YUYV to BGR24 - bt.709 - NON-SSE - avg resampling                               	 20.246109	  0.000000	  0.000000	         0

YUYV to YUV422P - FR - SSE2/SSSE3 - no resampling                               	  0.871444	  0.000000	  0.000000	         0
YUYV to YUV422P - FR - SSE2 - no resampling                                     	  0.884386	  0.000000	  0.000000	         0
YUYV to YUV422P - FR - NON-SSE - no resampling                                  	  1.875465	  0.000000	  0.000000	         0

YUYV to v210 - FR - SSE2/SSSE3/SSE41 - no resampling                            	  1.590583	  0.000000	  0.000000	         0
YUYV to v210 - FR - SSE2/SSSE3 - no resampling                                  	  1.678489	  0.000000	  0.000000	         0
YUYV to v210 - FR - NON-SSE - no resampling                                     	  2.195587	  0.000000	  0.000000	         0

UYVY to ARGB - FR - SSE2/SSSE3 - fast resampling                                	  1.708064	  0.000000	  0.000000	         0
UYVY to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.739394	  0.000000	  0.000000	         0
UYVY to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.716428	  0.000000	  0.000000	         0
UYVY to ARGB - FR - SSE2/SSSE3 - avg resampling                                 	  1.927608	  0.000000	  0.000000	         0
UYVY to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.039000	  0.000000	  0.000000	         0
UYVY to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.046146	  0.000000	  0.000000	         0
UYVY to ARGB - FR - SSE2 - fast resampling                                      	  1.723570	  0.000000	  0.000000	         0
UYVY to ARGB - bt.601 - SSE2 - fast resampling                                  	  1.720648	  0.000000	  0.000000	         0
UYVY to ARGB - bt.709 - SSE2 - fast resampling                                  	  1.743443	  0.000000	  0.000000	         0
UYVY to ARGB - FR - SSE2 - avg resampling                                       	  1.997426	  0.000000	  0.000000	         0
UYVY to ARGB - bt.601 - SSE2 - avg resampling                                   	  2.068085	  0.000000	  0.000000	         0
UYVY to ARGB - bt.709 - SSE2 - avg resampling                                   	  2.065182	  0.000000	  0.000000	         0
UYVY to ARGB - FR - NON-SSE - fast resampling                                   	 13.648600	  0.000000	  0.000000	         0
UYVY to ARGB - bt.601 - NON-SSE - fast resampling                               	 15.464545	  0.000000	  0.000000	         0
UYVY to ARGB - bt.709 - NON-SSE - fast resampling                               	 15.008620	  0.000000	  0.000000	         0
UYVY to ARGB - FR - NON-SSE - avg resampling                                    	 17.534174	  0.000000	  0.000000	         0
UYVY to ARGB - bt.601 - NON-SSE - avg resampling                                	 21.184138	  0.000000	  0.000000	         0
UYVY to ARGB - bt.709 - NON-SSE - avg resampling                                	 19.312264	  0.000000	  0.000000	         0

UYVY to BGRA - FR - SSE2/SSSE3 - fast resampling                                	  1.700154	  0.000000	  0.000000	         0
UYVY to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.762957	  0.000000	  0.000000	         0
UYVY to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.755636	  0.000000	  0.000000	         0
UYVY to BGRA - FR - SSE2/SSSE3 - avg resampling                                 	  1.966673	  0.000000	  0.000000	         0
UYVY to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.075184	  0.000000	  0.000000	         0
UYVY to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.052802	  0.000000	  0.000000	         0
UYVY to BGRA - FR - SSE2 - fast resampling                                      	  1.711242	  0.000000	  0.000000	         0
UYVY to BGRA - bt.601 - SSE2 - fast resampling                                  	  1.750867	  0.000000	  0.000000	         0
UYVY to BGRA - bt.709 - SSE2 - fast resampling                                  	  1.738828	  0.000000	  0.000000	         0
UYVY to BGRA - FR - SSE2 - avg resampling                                       	  2.006104	  0.000000	  0.000000	         0
UYVY to BGRA - bt.601 - SSE2 - avg resampling                                   	  2.111327	  0.000000	  0.000000	         0
UYVY to BGRA - bt.709 - SSE2 - avg resampling                                   	  2.107392	  0.000000	  0.000000	         0
UYVY to BGRA - FR - NON-SSE - fast resampling                                   	 13.878761	  0.000000	  0.000000	         0
UYVY to BGRA - bt.601 - NON-SSE - fast resampling                               	 15.397104	  0.000000	  0.000000	         0
UYVY to BGRA - bt.709 - NON-SSE - fast resampling                               	 14.570497	  0.000000	  0.000000	         0
UYVY to BGRA - FR - NON-SSE - avg resampling                                    	 18.522232	  0.000000	  0.000000	         0
UYVY to BGRA - bt.601 - NON-SSE - avg resampling                                	 20.145520	  0.000000	  0.000000	         0
UYVY to BGRA - bt.709 - NON-SSE - avg resampling                                	 18.822302	  0.000000	  0.000000	         0

UYVY to RGB24 - FR - SSE2/SSSE3 - fast resampling                               	  1.366354	  0.000000	  0.000000	         0
UYVY to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.571496	  0.000000	  0.000000	         0
UYVY to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.574821	  0.000000	  0.000000	         0
UYVY to RGB24 - FR - SSE2/SSSE3 - avg resampling                                	  1.900121	  0.000000	  0.000000	         0
UYVY to RGB24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.130099	  0.000000	  0.000000	         0
UYVY to RGB24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.131116	  0.000000	  0.000000	         0
UYVY to RGB24 - FR - SSE2 - fast resampling                                     	  2.998167	  0.000000	  0.000000	         0
UYVY to RGB24 - bt.601 - SSE2 - fast resampling                                 	  3.104260	  0.000000	  0.000000	         0
UYVY to RGB24 - bt.709 - SSE2 - fast resampling                                 	  3.145443	  0.000000	  0.000000	         0
UYVY to RGB24 - FR - SSE2 - avg resampling                                      	  3.633939	  0.000000	  0.000000	         0
UYVY to RGB24 - bt.601 - SSE2 - avg resampling                                  	  3.705907	  0.000000	  0.000000	         0
UYVY to RGB24 - bt.709 - SSE2 - avg resampling                                  	  3.674507	  0.000000	  0.000000	         0
UYVY to RGB24 - FR - NON-SSE - fast resampling                                  	 15.169738	  0.000000	  0.000000	         0
UYVY to RGB24 - bt.601 - NON-SSE - fast resampling                              	 15.758055	  0.000000	  0.000000	         0
UYVY to RGB24 - bt.709 - NON-SSE - fast resampling                              	 16.562405	  0.000000	  0.000000	         0
UYVY to RGB24 - FR - NON-SSE - avg resampling                                   	 18.236593	  0.000000	  0.000000	         0
UYVY to RGB24 - bt.601 - NON-SSE - avg resampling                               	 19.188409	  0.000000	  0.000000	         0
UYVY to RGB24 - bt.709 - NON-SSE - avg resampling                               	 19.060476	  0.000000	  0.000000	         0

UYVY to BGR24 - FR - SSE2/SSSE3 - fast resampling                               	  1.377300	  0.000000	  0.000000	         0
UYVY to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.566746	  0.000000	  0.000000	         0
UYVY to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.561399	  0.000000	  0.000000	         0
UYVY to BGR24 - FR - SSE2/SSSE3 - avg resampling                                	  1.932238	  0.000000	  0.000000	         0
UYVY to BGR24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.183164	  0.000000	  0.000000	         0
UYVY to BGR24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.187640	  0.000000	  0.000000	         0
UYVY to BGR24 - FR - SSE2 - fast resampling                                     	  2.988688	  0.000000	  0.000000	         0
UYVY to BGR24 - bt.601 - SSE2 - fast resampling                                 	  3.055368	  0.000000	  0.000000	         0
UYVY to BGR24 - bt.709 - SSE2 - fast resampling                                 	  3.067532	  0.000000	  0.000000	         0
UYVY to BGR24 - FR - SSE2 - avg resampling                                      	  3.842738	  0.000000	  0.000000	         0
UYVY to BGR24 - bt.601 - SSE2 - avg resampling                                  	  3.971030	  0.000000	  0.000000	         0
UYVY to BGR24 - bt.709 - SSE2 - avg resampling                                  	  3.715452	  0.000000	  0.000000	         0
UYVY to BGR24 - FR - NON-SSE - fast resampling                                  	 16.842130	  0.000000	  0.000000	         0
UYVY to BGR24 - bt.601 - NON-SSE - fast resampling                              	 17.587688	  0.000000	  0.000000	         0
UYVY to BGR24 - bt.709 - NON-SSE - fast resampling                              	 17.725679	  0.000000	  0.000000	         0
UYVY to BGR24 - FR - NON-SSE - avg resampling                                   	 18.641165	  0.000000	  0.000000	         0
UYVY to BGR24 - bt.601 - NON-SSE - avg resampling                               	 22.227068	  0.000000	  0.000000	         0
UYVY to BGR24 - bt.709 - NON-SSE - avg resampling                               	 20.746334	  0.000000	  0.000000	         0

UYVY to YUV422P - FR - SSE2/SSSE3 - no resampling                               	  1.085765	  0.000000	  0.000000	         0
UYVY to YUV422P - FR - SSE2 - no resampling                                     	  1.029442	  0.000000	  0.000000	         0
UYVY to YUV422P - FR - NON-SSE - no resampling                                  	  1.923516	  0.000000	  0.000000	         0

UYVY to v210 - FR - SSE2/SSSE3/SSE41 - no resampling                            	  1.612394	  0.000000	  0.000000	         0
UYVY to v210 - FR - SSE2/SSSE3 - no resampling                                  	  1.738652	  0.000000	  0.000000	         0
UYVY to v210 - FR - NON-SSE - no resampling                                     	  2.449124	  0.000000	  0.000000	         0

YUV422P to ARGB - FR - SSE2/SSSE3 - fast resampling                             	  1.765466	  0.000000	  0.000000	         0
YUV422P to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                         	  1.766527	  0.000000	  0.000000	         0
YUV422P to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                         	  1.811597	  0.000000	  0.000000	         0
YUV422P to ARGB - FR - SSE2/SSSE3 - avg resampling                              	  1.924379	  0.000000	  0.000000	         0
YUV422P to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                          	  2.070389	  0.000000	  0.000000	         0
YUV422P to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                          	  2.138938	  0.000000	  0.000000	         0
YUV422P to ARGB - FR - SSE2 - fast resampling                                   	  1.778131	  0.000000	  0.000000	         0
YUV422P to ARGB - bt.601 - SSE2 - fast resampling                               	  1.869295	  0.000000	  0.000000	         0
YUV422P to ARGB - bt.709 - SSE2 - fast resampling                               	  1.840309	  0.000000	  0.000000	         0
YUV422P to ARGB - FR - SSE2 - avg resampling                                    	  2.024401	  0.000000	  0.000000	         0
YUV422P to ARGB - bt.601 - SSE2 - avg resampling                                	  2.241937	  0.000000	  0.000000	         0
YUV422P to ARGB - bt.709 - SSE2 - avg resampling                                	  2.226281	  0.000000	  0.000000	         0
YUV422P to ARGB - FR - NON-SSE - fast resampling                                	 25.347104	  0.000000	  0.000000	         0
YUV422P to ARGB - bt.601 - NON-SSE - fast resampling                            	 23.018490	  0.000000	  0.000000	         0
YUV422P to ARGB - bt.709 - NON-SSE - fast resampling                            	 20.231616	  0.000000	  0.000000	         0
YUV422P to ARGB - FR - NON-SSE - avg resampling                                 	 24.471985	  0.000000	  0.000000	         0
YUV422P to ARGB - bt.601 - NON-SSE - avg resampling                             	 18.722050	  0.000000	  0.000000	         0
YUV422P to ARGB - bt.709 - NON-SSE - avg resampling                             	 19.896368	  0.000000	  0.000000	         0

YUV422P to BGRA - FR - SSE2/SSSE3 - fast resampling                             	  1.698248	  0.000000	  0.000000	         0
YUV422P to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                         	  1.736597	  0.000000	  0.000000	         0
YUV422P to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                         	  1.743275	  0.000000	  0.000000	         0
YUV422P to BGRA - FR - SSE2/SSSE3 - avg resampling                              	  1.867694	  0.000000	  0.000000	         0
YUV422P to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                          	  2.086334	  0.000000	  0.000000	         0
YUV422P to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                          	  2.076881	  0.000000	  0.000000	         0
YUV422P to BGRA - FR - SSE2 - fast resampling                                   	  1.717028	  0.000000	  0.000000	         0
YUV422P to BGRA - bt.601 - SSE2 - fast resampling                               	  1.741486	  0.000000	  0.000000	         0
YUV422P to BGRA - bt.709 - SSE2 - fast resampling                               	  1.746167	  0.000000	  0.000000	         0
YUV422P to BGRA - FR - SSE2 - avg resampling                                    	  2.017716	  0.000000	  0.000000	         0
YUV422P to BGRA - bt.601 - SSE2 - avg resampling                                	  2.151676	  0.000000	  0.000000	         0
YUV422P to BGRA - bt.709 - SSE2 - avg resampling                                	  2.147390	  0.000000	  0.000000	         0
YUV422P to BGRA - FR - NON-SSE - fast resampling                                	 24.576356	  0.000000	  0.000000	         0
YUV422P to BGRA - bt.601 - NON-SSE - fast resampling                            	 22.196988	  0.000000	  0.000000	         0
YUV422P to BGRA - bt.709 - NON-SSE - fast resampling                            	 20.201792	  0.000000	  0.000000	         0
YUV422P to BGRA - FR - NON-SSE - avg resampling                                 	 19.602164	  0.000000	  0.000000	         0
