Conversion Block Name                                                           	Avg Time(ms)	Avg User(ms)	Avg Sys(ms)	Total Ctx Sw
YUV422P to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                          	  2.203565	  2.160130	  0.000000	         1
YUV422P to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                          	  2.201502	  2.200140	  0.000000	         1
YUV422P to BGRA - FR - SSE2 - fast resampling                                   	  1.727690	  1.680100	  0.040000	         1
YUV422P to BGRA - bt.601 - SSE2 - fast resampling                               	  1.849901	  1.880120	  0.000000	         2
YUV422P to BGRA - bt.709 - SSE2 - fast resampling                               	  1.847754	  1.800120	  0.000000	         0
YUV422P to BGRA - FR - SSE2 - avg resampling                                    	  2.129530	  2.120130	  0.000000	         1
YUV422P to BGRA - bt.601 - SSE2 - avg resampling                                	  2.267655	  2.280140	  0.000000	         0
YUV422P to BGRA - bt.709 - SSE2 - avg resampling                                	  2.251759	  2.240140	  0.040000	         0
YUV422P to BGRA - FR - NON-SSE - fast resampling                                	 18.250638	 18.201130	  0.000000	         4
YUV422P to BGRA - bt.601 - NON-SSE - fast resampling                            	 16.324429	 16.281020	  0.000000	         7
YUV422P to BGRA - bt.709 - NON-SSE - fast resampling                            	 15.948799	 15.881000	  0.040010	         6
YUV422P to BGRA - FR - NON-SSE - avg resampling                                 	 16.886986	 16.841050	  0.040000	         4
YUV422P to BGRA - bt.601 - NON-SSE - avg resampling                             	 16.861924	 16.721050	  0.040000	         4
YUV422P to BGRA - bt.709 - NON-SSE - avg resampling                             	 15.580247	 15.560970	  0.000000	         3

YUV422P to RGB24 - FR - SSE2/SSSE3 - fast resampling                            	  1.379163	  1.280080	  0.080010	         1
YUV422P to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.775704	  1.760110	  0.000000	         2
YUV422P to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.774489	  1.720110	  0.000000	         2
YUV422P to RGB24 - FR - SSE2/SSSE3 - avg resampling                             	  1.868477	  1.840120	  0.040000	         1
YUV422P to RGB24 - bt.601 - SSE2/SSSE3 - avg resampling                         	  2.325042	  2.320150	  0.000000	         2
YUV422P to RGB24 - bt.709 - SSE2/SSSE3 - avg resampling                         	  2.320814	  2.360150	  0.000000	         2
YUV422P to RGB24 - FR - SSE2 - fast resampling                                  	  3.830864	  3.760230	  0.040000	         2
YUV422P to RGB24 - bt.601 - SSE2 - fast resampling                              	  3.974744	  4.000250	  0.000000	         2
YUV422P to RGB24 - bt.709 - SSE2 - fast resampling                              	  3.959317	  3.960250	  0.040000	         2
YUV422P to RGB24 - FR - SSE2 - avg resampling                                   	  3.887723	  3.880240	  0.000000	         1
YUV422P to RGB24 - bt.601 - SSE2 - avg resampling                               	  3.964109	  3.920250	  0.040000	         2
YUV422P to RGB24 - bt.709 - SSE2 - avg resampling                               	  3.976957	  3.920250	  0.040000	         2
YUV422P to RGB24 - FR - NON-SSE - fast resampling                               	 16.124770	 16.041000	  0.000000	         5
YUV422P to RGB24 - bt.601 - NON-SSE - fast resampling                           	 16.132729	 16.081000	  0.000000	         3
YUV422P to RGB24 - bt.709 - NON-SSE - fast resampling                           	 16.320596	 16.241010	  0.040000	         3
YUV422P to RGB24 - FR - NON-SSE - avg resampling                                	 15.693591	 15.600970	  0.040000	         2
YUV422P to RGB24 - bt.601 - NON-SSE - avg resampling                            	 15.605122	 15.520970	  0.000000	         3
YUV422P to RGB24 - bt.709 - NON-SSE - avg resampling                            	 16.004632	 15.961000	  0.000000	         3

YUV422P to BGR24 - FR - SSE2/SSSE3 - fast resampling                            	  1.381009	  1.400090	  0.000000	         2
YUV422P to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.782058	  1.640110	  0.080000	         1
YUV422P to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.799983	  1.800120	  0.000000	         1
YUV422P to BGR24 - FR - SSE2/SSSE3 - avg resampling                             	  1.900991	  1.920120	  0.000000	         2
YUV422P to BGR24 - bt.601 - SSE2/SSSE3 - avg resampling                         	  2.333281	  2.360150	  0.000000	         2
YUV422P to BGR24 - bt.709 - SSE2/SSSE3 - avg resampling                         	  2.331948	  2.320150	  0.000000	         2
YUV422P to BGR24 - FR - SSE2 - fast resampling                                  	  3.785330	  3.800240	  0.000000	         3
YUV422P to BGR24 - bt.601 - SSE2 - fast resampling                              	  3.892757	  3.920250	  0.000000	         1
YUV422P to BGR24 - bt.709 - SSE2 - fast resampling                              	  3.883731	  3.840230	  0.040000	         2
YUV422P to BGR24 - FR - SSE2 - avg resampling                                   	  3.757545	  3.760240	  0.000000	         3
YUV422P to BGR24 - bt.601 - SSE2 - avg resampling                               	  4.017713	  4.000250	  0.000000	         4
YUV422P to BGR24 - bt.709 - SSE2 - avg resampling                               	  4.046382	  3.960250	  0.080000	         2
YUV422P to BGR24 - FR - NON-SSE - fast resampling                               	 16.043550	 15.960990	  0.040000	         3
YUV422P to BGR24 - bt.601 - NON-SSE - fast resampling                           	 16.019727	 15.961000	  0.000000	         3
YUV422P to BGR24 - bt.709 - NON-SSE - fast resampling                           	 16.146243	 16.081010	  0.000000	         6
YUV422P to BGR24 - FR - NON-SSE - avg resampling                                	 15.497280	 15.480970	  0.000000	         3
YUV422P to BGR24 - bt.601 - NON-SSE - avg resampling                            	 15.502755	 15.440960	  0.000000	         3
YUV422P to BGR24 - bt.709 - NON-SSE - avg resampling                            	 15.653093	 15.560960	  0.000000	         3

YUV422P to YUYV - FR - SSE2 - no resampling                                     	  0.852021	  0.880050	  0.000000	         0
YUV422P to YUYV - FR - NON-SSE - no resampling                                  	  1.779001	  1.760110	  0.040000	         2

YUV422P to UYVY - FR - SSE2 - no resampling                                     	  0.839937	  0.840060	  0.000000	         1
YUV422P to UYVY - FR - NON-SSE - no resampling                                  	  1.783913	  1.800110	  0.040010	         1

YUV420P to ARGB - FR - SSE2/SSSE3 - fast resampling                             	  1.607643	  1.520100	  0.080000	         2
YUV420P to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                         	  1.636048	  1.640100	  0.040000	         2
YUV420P to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                         	  1.624628	  1.600100	  0.000000	         1
YUV420P to ARGB - FR - SSE2 - fast resampling                                   	  1.585567	  1.600100	  0.000000	         2
YUV420P to ARGB - bt.601 - SSE2 - fast resampling                               	  1.624112	  1.600110	  0.000000	         2
YUV420P to ARGB - bt.709 - SSE2 - fast resampling                               	  1.613410	  1.560090	  0.040000	         2
YUV420P to ARGB - FR - NON-SSE - fast resampling                                	 14.709283	 14.680920	  0.000000	         3
YUV420P to ARGB - bt.601 - NON-SSE - fast resampling                            	 14.824972	 14.840930	  0.000000	         4
YUV420P to ARGB - bt.709 - NON-SSE - fast resampling                            	 14.258375	 14.160880	  0.080000	         4

YUV420P to BGRA - FR - SSE2/SSSE3 - fast resampling                             	  1.591397	  1.560090	  0.040000	         1
YUV420P to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                         	  1.626283	  1.640100	  0.000000	         2
YUV420P to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                         	  1.624081	  1.640100	  0.000000	         2
YUV420P to BGRA - FR - SSE2 - fast resampling                                   	  1.597627	  1.600100	  0.000000	         1
YUV420P to BGRA - bt.601 - SSE2 - fast resampling                               	  1.638810	  1.600110	  0.000000	         2
YUV420P to BGRA - bt.709 - SSE2 - fast resampling                               	  1.621668	  1.600100	  0.000000	         2
YUV420P to BGRA - FR - NON-SSE - fast resampling                                	 14.955894	 14.800920	  0.080000	         4
YUV420P to BGRA - bt.601 - NON-SSE - fast resampling                            	 15.063422	 15.000940	  0.040000	         4
YUV420P to BGRA - bt.709 - NON-SSE - fast resampling                            	 14.435636	 14.400900	  0.040010	         4

YUV420P to RGB24 - FR - SSE2/SSSE3 - fast resampling                            	  1.262871	  1.200080	  0.040000	         1
YUV420P to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.457114	  1.440090	  0.000000	         2
YUV420P to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.453844	  1.480100	  0.000000	         2
YUV420P to RGB24 - FR - SSE2 - fast resampling                                  	  3.325176	  3.320210	  0.000000	         2
YUV420P to RGB24 - bt.601 - SSE2 - fast resampling                              	  3.537266	  3.480220	  0.040010	         1
YUV420P to RGB24 - bt.709 - SSE2 - fast resampling                              	  3.530412	  3.520210	  0.000000	         2
YUV420P to RGB24 - FR - NON-SSE - fast resampling                               	 15.211016	 15.160940	  0.000000	         5
YUV420P to RGB24 - bt.601 - NON-SSE - fast resampling                           	 15.298050	 15.200950	  0.000000	         5
YUV420P to RGB24 - bt.709 - NON-SSE - fast resampling                           	 15.020715	 15.000940	  0.000000	         6

YUV420P to BGR24 - FR - SSE2/SSSE3 - fast resampling                            	  1.259709	  1.280080	  0.000000	         0
YUV420P to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.455741	  1.400090	  0.040000	         1
YUV420P to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.476730	  1.480090	  0.000000	         0
YUV420P to BGR24 - FR - SSE2 - fast resampling                                  	  3.313742	  3.320200	  0.000000	         0
YUV420P to BGR24 - bt.601 - SSE2 - fast resampling                              	  3.558526	  3.560220	  0.000000	         1
YUV420P to BGR24 - bt.709 - SSE2 - fast resampling                              	  3.569708	  3.600220	  0.000000	         1
YUV420P to BGR24 - FR - NON-SSE - fast resampling                               	 14.268511	 14.240890	  0.000000	         3
YUV420P to BGR24 - bt.601 - NON-SSE - fast resampling                           	 14.308427	 14.280890	  0.000000	         4
YUV420P to BGR24 - bt.709 - NON-SSE - fast resampling                           	 14.433661	 14.400900	  0.000000	         2

v210 to ARGB - FR - SSE2/SSSE3/SSE41 - fast resampling                          	  2.109370	  2.080130	  0.000000	         0
v210 to ARGB - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                      	  2.337437	  2.360150	  0.000000	         0
v210 to ARGB - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                      	  2.335758	  2.360150	  0.000000	         1
v210 to ARGB - FR - SSE2/SSSE3/SSE41 - avg resampling                           	  2.725052	  2.760180	  0.000000	         1
v210 to ARGB - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                       	  2.759902	  2.800170	  0.000000	         2
v210 to ARGB - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                       	  2.758027	  2.720170	  0.040000	         0
v210 to ARGB - FR - SSE2/SSSE3 - fast resampling                                	  2.204948	  2.120130	  0.040000	         2
v210 to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                            	  2.350054	  2.360150	  0.000000	         1
v210 to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                            	  2.368931	  2.400150	  0.000000	         1
v210 to ARGB - FR - SSE2/SSSE3 - avg resampling                                 	  2.717905	  2.720170	  0.000000	         2
v210 to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.813768	  2.800180	  0.040000	         4
v210 to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.790272	  2.800180	  0.000000	         1
v210 to ARGB - FR - NON-SSE - fast resampling                                   	 15.988914	 15.961000	  0.000000	         5
v210 to ARGB - bt.601 - NON-SSE - fast resampling                               	 15.723228	 15.640990	  0.000000	         5
v210 to ARGB - bt.709 - NON-SSE - fast resampling                               	 15.823648	 15.800990	  0.000000	         4
v210 to ARGB - FR - NON-SSE - avg resampling                                    	 16.222706	 16.201010	  0.000000	         8
v210 to ARGB - bt.601 - NON-SSE - avg resampling                                	 16.128572	 16.041010	  0.040000	         6
v210 to ARGB - bt.709 - NON-SSE - avg resampling                                	 16.094157	 16.041000	  0.000000	         5

v210 to BGRA - FR - SSE2/SSSE3/SSE41 - fast resampling                          	  2.165781	  2.200140	  0.000000	         2
v210 to BGRA - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                      	  2.358984	  2.400150	  0.000000	         2
v210 to BGRA - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                      	  2.390572	  2.360140	  0.040000	         1
v210 to BGRA - FR - SSE2/SSSE3/SSE41 - avg resampling                           	  2.746095	  2.760170	  0.000000	         0
v210 to BGRA - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                       	  2.775629	  2.720170	  0.040000	         3
v210 to BGRA - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                       	  2.776051	  2.800180	  0.000000	         2
v210 to BGRA - FR - SSE2/SSSE3 - fast resampling                                	  2.208602	  2.240140	  0.000000	         3
v210 to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                            	  2.343859	  2.320150	  0.040000	         2
v210 to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                            	  2.353906	  2.320140	  0.040000	         3
v210 to BGRA - FR - SSE2/SSSE3 - avg resampling                                 	  2.697247	  2.640170	  0.040010	         3
v210 to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.807126	  2.720180	  0.000000	         4
v210 to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.826289	  2.840170	  0.000000	         3
v210 to BGRA - FR - NON-SSE - fast resampling                                   	 15.897430	 15.880990	  0.000000	         5
v210 to BGRA - bt.601 - NON-SSE - fast resampling                               	 15.656126	 15.560970	  0.040000	         3
v210 to BGRA - bt.709 - NON-SSE - fast resampling                               	 15.807485	 15.680980	  0.000000	         4
v210 to BGRA - FR - NON-SSE - avg resampling                                    	 16.645463	 16.601040	  0.000000	         6
v210 to BGRA - bt.601 - NON-SSE - avg resampling                                	 16.450648	 16.401020	  0.000000	         5
v210 to BGRA - bt.709 - NON-SSE - avg resampling                                	 16.469032	 16.321020	  0.080010	         5

v210 to RGB24 - FR - SSE2/SSSE3/SSE41 - fast resampling                         	  2.255501	  2.240140	  0.040000	         1
v210 to RGB24 - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.559565	  2.520160	  0.000000	         2
v210 to RGB24 - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.572316	  2.600160	  0.000000	         1
v210 to RGB24 - FR - SSE2/SSSE3/SSE41 - avg resampling                          	  2.850146	  2.880180	  0.000000	         1
v210 to RGB24 - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                      	  2.951283	  2.960190	  0.000000	         2
v210 to RGB24 - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                      	  2.981327	  2.960190	  0.040000	         2
v210 to RGB24 - FR - SSE2/SSSE3 - fast resampling                               	  2.316673	  2.320150	  0.000000	         1
v210 to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  2.608906	  2.600160	  0.000000	         3
v210 to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  2.611504	  2.640160	  0.000000	         1
v210 to RGB24 - FR - SSE2/SSSE3 - avg resampling                                	  2.875507	  2.840180	  0.040000	         0
v210 to RGB24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.918994	  2.840170	  0.000000	         1
v210 to RGB24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.915109	  2.880190	  0.000000	         4
v210 to RGB24 - FR - NON-SSE - fast resampling                                  	 15.694625	 15.600970	  0.040000	         3
v210 to RGB24 - bt.601 - NON-SSE - fast resampling                              	 15.656086	 15.640980	  0.000000	         3
v210 to RGB24 - bt.709 - NON-SSE - fast resampling                              	 16.062222	 16.001000	  0.000000	         8
v210 to RGB24 - FR - NON-SSE - avg resampling                                   	 16.608873	 16.561040	  0.000000	         5
v210 to RGB24 - bt.601 - NON-SSE - avg resampling                               	 16.151265	 16.121010	  0.000000	         4
v210 to RGB24 - bt.709 - NON-SSE - avg resampling                               	 16.861130	 16.801060	  0.000000	         9

v210 to BGR24 - FR - SSE2/SSSE3/SSE41 - fast resampling                         	  2.299592	  2.240140	  0.040000	         0
v210 to BGR24 - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.611688	  2.600160	  0.040010	         0
v210 to BGR24 - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.632551	  2.600160	  0.000000	         2
v210 to BGR24 - FR - SSE2/SSSE3/SSE41 - avg resampling                          	  2.936311	  2.880190	  0.000000	         1
v210 to BGR24 - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                      	  2.968966	  2.960190	  0.000000	         2
v210 to BGR24 - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                      	  2.956458	  2.960180	  0.000000	         2
v210 to BGR24 - FR - SSE2/SSSE3 - fast resampling                               	  2.326754	  2.280150	  0.000000	         2
v210 to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  2.546579	  2.520150	  0.000000	         2
v210 to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  2.555022	  2.560160	  0.040000	         1
v210 to BGR24 - FR - SSE2/SSSE3 - avg resampling                                	  3.009294	  2.960190	  0.000000	         1
v210 to BGR24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.929574	  2.800180	  0.080010	         2
v210 to BGR24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.925086	  2.920180	  0.040000	         2
v210 to BGR24 - FR - NON-SSE - fast resampling                                  	 15.668359	 15.600980	  0.000000	         3
v210 to BGR24 - bt.601 - NON-SSE - fast resampling                              	 15.360539	 15.360960	  0.000000	         2
v210 to BGR24 - bt.709 - NON-SSE - fast resampling                              	 15.489744	 15.480970	  0.000000	         3
v210 to BGR24 - FR - NON-SSE - avg resampling                                   	 16.372102	 16.361030	  0.000000	         1
v210 to BGR24 - bt.601 - NON-SSE - avg resampling                               	 16.120473	 16.081010	  0.000000	         5
v210 to BGR24 - bt.709 - NON-SSE - avg resampling                               	 16.278770	 16.201020	  0.040000	         6

v210 to YUYV - FR - SSE2/SSSE3/SSE41 - no resampling                            	  1.334746	  1.360080	  0.000000	         0
v210 to YUYV - FR - SSE2/SSSE3 - no resampling                                  	  1.395651	  1.360090	  0.000000	         1
v210 to YUYV - FR - NON-SSE - no resampling                                     	  2.504473	  2.440150	  0.000000	         1

v210 to UYVY - FR - SSE2/SSSE3/SSE41 - no resampling                            	  1.373714	  1.400090	  0.000000	         0
v210 to UYVY - FR - SSE2/SSSE3 - no resampling                                  	  1.402543	  1.320080	  0.040000	         0
v210 to UYVY - FR - NON-SSE - no resampling                                     	  3.190874	  3.080200	  0.040010	         0
