Conversion Block Name                                                           	Avg Time(ms)	Avg User(ms)	Avg Sys(ms)	Total Ctx Sw
YUV422P to BGRA - FR - NON-SSE - avg resampling                                 	 14.904617	 14.920940	  0.000000	         3
YUV422P to BGRA - bt.601 - NON-SSE - avg resampling                             	 14.891911	 14.800930	  0.040010	         5
YUV422P to BGRA - bt.709 - NON-SSE - avg resampling                             	 13.718339	 13.720850	  0.000000	         5

YUV422P to RGB24 - FR - SSE2/SSSE3 - fast resampling                            	  1.364941	  1.360090	  0.000000	         2
YUV422P to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.629617	  1.680110	  0.000000	         1
YUV422P to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.626515	  1.640100	  0.000000	         2
YUV422P to RGB24 - FR - SSE2/SSSE3 - avg resampling                             	  1.710520	  1.760110	  0.000000	         1
YUV422P to RGB24 - bt.601 - SSE2/SSSE3 - avg resampling                         	  2.086701	  2.040130	  0.000000	         1
YUV422P to RGB24 - bt.709 - SSE2/SSSE3 - avg resampling                         	  2.077868	  2.080130	  0.000000	         1
YUV422P to RGB24 - FR - SSE2 - fast resampling                                  	  3.488377	  3.520220	  0.000000	         2
YUV422P to RGB24 - bt.601 - SSE2 - fast resampling                              	  3.516139	  3.480220	  0.000000	         3
YUV422P to RGB24 - bt.709 - SSE2 - fast resampling                              	  3.507107	  3.480220	  0.000000	         4
YUV422P to RGB24 - FR - SSE2 - avg resampling                                   	  3.445819	  3.440220	  0.040000	         3
YUV422P to RGB24 - bt.601 - SSE2 - avg resampling                               	  3.571431	  3.560220	  0.000000	         1
YUV422P to RGB24 - bt.709 - SSE2 - avg resampling                               	  3.562686	  3.560220	  0.000000	         3
YUV422P to RGB24 - FR - NON-SSE - fast resampling                               	 14.226719	 14.200890	  0.000000	         3
YUV422P to RGB24 - bt.601 - NON-SSE - fast resampling                           	 14.212305	 14.200890	  0.000000	         3
YUV422P to RGB24 - bt.709 - NON-SSE - fast resampling                           	 14.305644	 14.320900	  0.000000	         6
YUV422P to RGB24 - FR - NON-SSE - avg resampling                                	 13.774886	 13.760860	  0.000000	         2
YUV422P to RGB24 - bt.601 - NON-SSE - avg resampling                            	 13.732065	 13.720860	  0.000000	         1
YUV422P to RGB24 - bt.709 - NON-SSE - avg resampling                            	 13.808167	 13.720850	  0.000000	         5

YUV422P to BGR24 - FR - SSE2/SSSE3 - fast resampling                            	  1.368342	  1.400090	  0.000000	         1
YUV422P to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.629240	  1.600100	  0.000000	         4
YUV422P to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.631174	  1.600110	  0.000000	         1
YUV422P to BGR24 - FR - SSE2/SSSE3 - avg resampling                             	  1.727788	  1.720110	  0.000000	         2
YUV422P to BGR24 - bt.601 - SSE2/SSSE3 - avg resampling                         	  2.095865	  2.040130	  0.040010	         2
YUV422P to BGR24 - bt.709 - SSE2/SSSE3 - avg resampling                         	  2.107073	  2.080140	  0.000000	         1
YUV422P to BGR24 - FR - SSE2 - fast resampling                                  	  3.372861	  3.400210	  0.000000	         1
YUV422P to BGR24 - bt.601 - SSE2 - fast resampling                              	  3.413386	  3.440220	  0.000000	         2
YUV422P to BGR24 - bt.709 - SSE2 - fast resampling                              	  3.410206	  3.440210	  0.000000	         2
YUV422P to BGR24 - FR - SSE2 - avg resampling                                   	  3.358266	  3.360210	  0.000000	         2
YUV422P to BGR24 - bt.601 - SSE2 - avg resampling                               	  3.566249	  3.560230	  0.000000	         2
YUV422P to BGR24 - bt.709 - SSE2 - avg resampling                               	  3.551746	  3.480220	  0.040000	         2
YUV422P to BGR24 - FR - NON-SSE - fast resampling                               	 14.124249	 14.080880	  0.000000	         3
YUV422P to BGR24 - bt.601 - NON-SSE - fast resampling                           	 14.096776	 14.080880	  0.000000	         2
YUV422P to BGR24 - bt.709 - NON-SSE - fast resampling                           	 14.185703	 14.160890	  0.000000	         2
YUV422P to BGR24 - FR - NON-SSE - avg resampling                                	 13.644851	 13.640850	  0.000000	         1
YUV422P to BGR24 - bt.601 - NON-SSE - avg resampling                            	 13.598358	 13.560850	  0.000000	         4
YUV422P to BGR24 - bt.709 - NON-SSE - avg resampling                            	 13.691992	 13.680860	  0.000000	         4

YUV422P to YUYV - FR - SSE2 - no resampling                                     	  0.864613	  0.840050	  0.000000	         2
YUV422P to YUYV - FR - NON-SSE - no resampling                                  	  1.607081	  1.600100	  0.000000	         1

YUV422P to UYVY - FR - SSE2 - no resampling                                     	  0.836988	  0.880050	  0.000000	         0
YUV422P to UYVY - FR - NON-SSE - no resampling                                  	  1.611889	  1.560100	  0.000000	         2

YUV420P to ARGB - FR - SSE2/SSSE3 - fast resampling                             	  1.621727	  1.520080	  0.080010	         2
YUV420P to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                         	  1.653857	  1.680100	  0.000000	         0
YUV420P to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                         	  1.658760	  1.680100	  0.000000	         3
YUV420P to ARGB - FR - SSE2 - fast resampling                                   	  1.620113	  1.600090	  0.000000	         2
YUV420P to ARGB - bt.601 - SSE2 - fast resampling                               	  1.662018	  1.680100	  0.000000	         1
YUV420P to ARGB - bt.709 - SSE2 - fast resampling                               	  1.649766	  1.640110	  0.000000	         0
YUV420P to ARGB - FR - NON-SSE - fast resampling                                	 12.954010	 12.960810	  0.000000	         2
YUV420P to ARGB - bt.601 - NON-SSE - fast resampling                            	 13.058906	 12.960810	  0.000000	         2
YUV420P to ARGB - bt.709 - NON-SSE - fast resampling                            	 12.537348	 12.480780	  0.000000	         1

YUV420P to BGRA - FR - SSE2/SSSE3 - fast resampling                             	  1.629113	  1.600100	  0.000000	         2
YUV420P to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                         	  1.664513	  1.640100	  0.000000	         1
YUV420P to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                         	  1.654256	  1.640100	  0.000000	         1
YUV420P to BGRA - FR - SSE2 - fast resampling                                   	  1.642499	  1.600100	  0.040000	         0
YUV420P to BGRA - bt.601 - SSE2 - fast resampling                               	  1.652599	  1.640100	  0.000000	         2
YUV420P to BGRA - bt.709 - SSE2 - fast resampling                               	  1.663738	  1.640100	  0.040000	         2
YUV420P to BGRA - FR - NON-SSE - fast resampling                                	 13.120557	 13.120820	  0.000000	         2
YUV420P to BGRA - bt.601 - NON-SSE - fast resampling                            	 13.207686	 13.200820	  0.000000	         1
YUV420P to BGRA - bt.709 - NON-SSE - fast resampling                            	 12.749451	 12.680790	  0.040000	         2

YUV420P to RGB24 - FR - SSE2/SSSE3 - fast resampling                            	  1.255585	  1.240080	  0.040000	         0
YUV420P to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.395756	  1.400090	  0.000000	         1
YUV420P to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.398676	  1.360080	  0.000000	         1
YUV420P to RGB24 - FR - SSE2 - fast resampling                                  	  2.990411	  3.000180	  0.000000	         2
YUV420P to RGB24 - bt.601 - SSE2 - fast resampling                              	  3.158222	  3.160200	  0.000000	         1
YUV420P to RGB24 - bt.709 - SSE2 - fast resampling                              	  3.154804	  3.160200	  0.000000	         2
YUV420P to RGB24 - FR - NON-SSE - fast resampling                               	 13.387079	 13.320830	  0.080000	         2
YUV420P to RGB24 - bt.601 - NON-SSE - fast resampling                           	 13.466610	 13.440840	  0.000000	         4
YUV420P to RGB24 - bt.709 - NON-SSE - fast resampling                           	 13.196742	 13.200830	  0.040000	         7

YUV420P to BGR24 - FR - SSE2/SSSE3 - fast resampling                            	  1.230721	  1.200070	  0.080000	         1
YUV420P to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.380639	  1.440090	  0.000000	         0
YUV420P to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.381596	  1.400090	  0.000000	         0
YUV420P to BGR24 - FR - SSE2 - fast resampling                                  	  2.916940	  2.960190	  0.000000	         1
YUV420P to BGR24 - bt.601 - SSE2 - fast resampling                              	  3.125650	  3.160200	  0.000000	         1
YUV420P to BGR24 - bt.709 - SSE2 - fast resampling                              	  3.122600	  3.080190	  0.080000	         1
YUV420P to BGR24 - FR - NON-SSE - fast resampling                               	 12.462552	 12.480780	  0.000000	         3
YUV420P to BGR24 - bt.601 - NON-SSE - fast resampling                           	 12.584224	 12.520780	  0.000000	         5
YUV420P to BGR24 - bt.709 - NON-SSE - fast resampling                           	 12.688381	 12.680790	  0.000000	         3

v210 to ARGB - FR - SSE2/SSSE3/SSE41 - fast resampling                          	  2.024077	  2.000120	  0.000000	         1
v210 to ARGB - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                      	  2.182871	  2.160130	  0.000000	         0
v210 to ARGB - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                      	  2.190195	  2.160140	  0.000000	         0
v210 to ARGB - FR - SSE2/SSSE3/SSE41 - avg resampling                           	  2.492799	  2.520160	  0.000000	         1
v210 to ARGB - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                       	  2.550536	  2.480150	  0.000000	         2
v210 to ARGB - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                       	  2.545344	  2.520150	  0.000000	         2
v210 to ARGB - FR - SSE2/SSSE3 - fast resampling                                	  2.094656	  2.120140	  0.000000	         1
v210 to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                            	  2.174178	  2.160140	  0.040010	         2
v210 to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                            	  2.181533	  2.160140	  0.000000	         2
v210 to ARGB - FR - SSE2/SSSE3 - avg resampling                                 	  2.494793	  2.520160	  0.000000	         1
v210 to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.569514	  2.520160	  0.040000	         1
v210 to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.567910	  2.560160	  0.000000	         1
v210 to ARGB - FR - NON-SSE - fast resampling                                   	 14.067535	 14.040880	  0.000000	         5
v210 to ARGB - bt.601 - NON-SSE - fast resampling                               	 13.838178	 13.840870	  0.000000	         5
v210 to ARGB - bt.709 - NON-SSE - fast resampling                               	 13.932014	 13.880860	  0.000000	         4
v210 to ARGB - FR - NON-SSE - avg resampling                                    	 14.271504	 14.240890	  0.000000	         6
v210 to ARGB - bt.601 - NON-SSE - avg resampling                                	 14.247450	 14.240890	  0.000000	         3
v210 to ARGB - bt.709 - NON-SSE - avg resampling                                	 14.232429	 14.200890	  0.040000	         4

v210 to BGRA - FR - SSE2/SSSE3/SSE41 - fast resampling                          	  2.065572	  2.080130	  0.000000	         2
v210 to BGRA - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                      	  2.214353	  2.240140	  0.000000	         2
v210 to BGRA - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                      	  2.227888	  2.240140	  0.000000	         2
v210 to BGRA - FR - SSE2/SSSE3/SSE41 - avg resampling                           	  2.546525	  2.560160	  0.000000	         2
v210 to BGRA - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                       	  2.557816	  2.600160	  0.000000	         1
v210 to BGRA - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                       	  2.571408	  2.560160	  0.000000	         1
v210 to BGRA - FR - SSE2/SSSE3 - fast resampling                                	  2.112561	  2.120130	  0.000000	         2
v210 to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                            	  2.207982	  2.200140	  0.000000	         2
v210 to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                            	  2.201453	  2.160140	  0.040000	         1
v210 to BGRA - FR - SSE2/SSSE3 - avg resampling                                 	  2.497840	  2.520160	  0.040000	         1
v210 to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.579519	  2.560160	  0.040000	         3
v210 to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.570740	  2.600170	  0.000000	         2
v210 to BGRA - FR - NON-SSE - fast resampling                                   	 13.960195	 13.960860	  0.000000	         5
v210 to BGRA - bt.601 - NON-SSE - fast resampling                               	 13.793944	 13.800860	  0.000000	         7
v210 to BGRA - bt.709 - NON-SSE - fast resampling                               	 13.926928	 13.840870	  0.040010	         4
v210 to BGRA - FR - NON-SSE - avg resampling                                    	 14.636164	 14.680910	  0.000000	         4
v210 to BGRA - bt.601 - NON-SSE - avg resampling                                	 14.457393	 14.440900	  0.000000	         5
v210 to BGRA - bt.709 - NON-SSE - avg resampling                                	 14.512466	 14.480890	  0.000000	         4

v210 to RGB24 - FR - SSE2/SSSE3/SSE41 - fast resampling                         	  2.045748	  2.040130	  0.000000	         0
v210 to RGB24 - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.335980	  2.280150	  0.000000	         2
v210 to RGB24 - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.338057	  2.360140	  0.000000	         1
v210 to RGB24 - FR - SSE2/SSSE3/SSE41 - avg resampling                          	  2.564630	  2.520160	  0.080010	         0
v210 to RGB24 - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                      	  2.650354	  2.640170	  0.040000	         2
v210 to RGB24 - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                      	  2.652834	  2.680170	  0.000000	         1
v210 to RGB24 - FR - SSE2/SSSE3 - fast resampling                               	  2.111479	  2.080130	  0.000000	         1
v210 to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  2.365804	  2.400150	  0.000000	         1
v210 to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  2.373217	  2.320140	  0.040000	         3
v210 to RGB24 - FR - SSE2/SSSE3 - avg resampling                                	  2.604412	  2.600160	  0.000000	         0
v210 to RGB24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.620809	  2.640160	  0.000000	         0
v210 to RGB24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.610467	  2.600160	  0.000000	         1
v210 to RGB24 - FR - NON-SSE - fast resampling                                  	 13.720631	 13.640860	  0.040010	         6
v210 to RGB24 - bt.601 - NON-SSE - fast resampling                              	 13.731056	 13.760860	  0.000000	         3
v210 to RGB24 - bt.709 - NON-SSE - fast resampling                              	 13.833256	 13.760850	  0.000000	         7
v210 to RGB24 - FR - NON-SSE - avg resampling                                   	 14.370847	 14.360900	  0.000000	         4
v210 to RGB24 - bt.601 - NON-SSE - avg resampling                               	 14.278178	 14.240890	  0.000000	         4
v210 to RGB24 - bt.709 - NON-SSE - avg resampling                               	 14.264433	 14.240900	  0.000000	         4

v210 to BGR24 - FR - SSE2/SSSE3/SSE41 - fast resampling                         	  2.050184	  2.080130	  0.000000	         1
v210 to BGR24 - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.320006	  2.280150	  0.000000	         1
v210 to BGR24 - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.316947	  2.280140	  0.000000	         2
v210 to BGR24 - FR - SSE2/SSSE3/SSE41 - avg resampling                          	  2.582621	  2.600170	  0.000000	         2
v210 to BGR24 - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                      	  2.649100	  2.600170	  0.000000	         1
v210 to BGR24 - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                      	  2.652702	  2.600160	  0.000000	         0
v210 to BGR24 - FR - SSE2/SSSE3 - fast resampling                               	  2.115642	  2.080130	  0.000000	         1
v210 to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  2.313372	  2.280140	  0.000000	         2
v210 to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  2.311441	  2.320150	  0.000000	         0
v210 to BGR24 - FR - SSE2/SSSE3 - avg resampling                                	  2.571240	  2.600170	  0.000000	         0
v210 to BGR24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.620867	  2.600160	  0.000000	         1
v210 to BGR24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.617224	  2.640160	  0.000000	         0
v210 to BGR24 - FR - NON-SSE - fast resampling                                  	 13.670785	 13.680850	  0.000000	         2
v210 to BGR24 - bt.601 - NON-SSE - fast resampling                              	 13.455243	 13.480840	  0.000000	         4
v210 to BGR24 - bt.709 - NON-SSE - fast resampling                              	 13.552499	 13.520850	  0.000000	         5
v210 to BGR24 - FR - NON-SSE - avg resampling                                   	 14.384679	 14.360900	  0.000000	         4
v210 to BGR24 - bt.601 - NON-SSE - avg resampling                               	 14.239546	 14.200880	  0.000000	         5
v210 to BGR24 - bt.709 - NON-SSE - avg resampling                               	 14.301973	 14.280890	  0.000000	         7

v210 to YUYV - FR - SSE2/SSSE3/SSE41 - no resampling                            	  1.269862	  1.280080	  0.000000	         0
v210 to YUYV - FR - SSE2/SSSE3 - no resampling                                  	  1.311179	  1.320080	  0.000000	         1
v210 to YUYV - FR - NON-SSE - no resampling                                     	  2.415624	  2.440150	  0.000000	         0

v210 to UYVY - FR - SSE2/SSSE3/SSE41 - no resampling                            	  1.260311	  1.280080	  0.000000	         2
v210 to UYVY - FR - SSE2/SSSE3 - no resampling                                  	  1.319701	  1.320080	  0.000000	         1
v210 to UYVY - FR - NON-SSE - no resampling                                     	  2.843813	  2.760180	  0.000000	         1
